Symbol,Close,Volume,Date
ABCTRANS,1.40,"54,452",2025-05-26
ACADEMY,2.65,"18,131",2025-05-26
ACCESSCORP,22.55,"22,829,113",2025-05-26
AFRIPRUD,15.75,"2,515,129",2025-05-26
AIICO,1.57,"3,981,226",2025-05-26
AIRTELAFRI,"2,156.90",209,2025-05-26
ALEX,7.15,"3,076",2025-05-26
ARADEL,500.00,"800,629",2025-05-26
AUSTINLAZ,2.09,"2,931",2025-05-26
BERGER,18.85,"44,901",2025-05-26
BETAGLAS,99.85,"28,985",2025-05-26
BUACEMENT,83.70,"341,605",2025-05-26
BUAFOODS,418.00,"6,968",2025-05-26
CADBURY,23.00,"374,071",2025-05-26
CAP,47.00,"17,561",2025-05-26
CAVERTON,2.31,"2,102,652",2025-05-26
CHAMPION,3.77,"313,535",2025-05-26
CHAMS,2.10,"2,246,587",2025-05-26
CHELLARAM,7.89,"77,125",2025-05-26
CILEASING,3.73,"799,646",2025-05-26
CONHALLPLC,3.15,"7,897,677",2025-05-26
CONOIL,331.20,"2,151",2025-05-26
CORNERST,3.30,"926,966",2025-05-26
CUSTODIAN,18.45,"2,796,664",2025-05-26
CUTIX,2.30,"4,287,987",2025-05-26
CWG,8.20,"87,127",2025-05-26
DAARCOMM,0.65,"659,099",2025-05-26
DANGCEM,480.00,"154,486",2025-05-26
DANGSUGAR,33.50,"1,049,049",2025-05-26
DEAPCAP,0.95,"452,295",2025-05-26
ELLAHLAKES,3.06,"1,987,450",2025-05-26
ENAMELWA,25.30,533,2025-05-26
ETERNA,35.85,"54,261",2025-05-26
ETI,29.40,"607,562",2025-05-26
ETRANZACT,5.75,"341,624",2025-05-26
EUNISELL,10.75,"11,960",2025-05-26
FCMB,9.10,"5,510,665",2025-05-26
FIDELITYBK,19.50,"30,508,349",2025-05-26
FIDSON,19.45,"681,379",2025-05-26
FIRSTHOLDCO,26.05,"5,175,337",2025-05-26
FTNCOCOA,1.71,"1,746,584",2025-05-26
GEREGU,"1,141.50","2,372",2025-05-26
GOLDBREW,7.09,"2,127",2025-05-26
GTCO,69.50,"25,764,674",2025-05-26
GUINEAINS,0.69,"1,254,107",2025-05-26
